strap,transaction_date,sales_cd,sales_cd_dscr,price
R0008894,2005-04-15,U,unqualified,685000
R0008894,2012-09-12,Q,qualified,1600000
R0008901,1955-08-22,Q,qualified,170500
R0008904,1989-06-08,U,unqualified,109000
R0008904,1990-06-06,U,unqualified,126000
R0008904,2001-10-17,U,unqualified,745000
R0008904,2015-05-08,U,unqualified,1625000
R0008908,1976-06-28,Q,qualified,54000
R0008908,1990-09-07,Q,qualified,119500
R0008911,1997-08-28,Q,qualified,230000
R0008911,2004-10-15,U,unqualified,570000
R0008911,2014-05-29,U,unqualified,725000
R0008912,1998-08-03,Q,qualified,248900
R0008912,2000-08-02,Q,qualified,390000
R0008912,2002-04-01,Q,qualified,388800
R0008912,2007-07-26,Q,qualified,515000
R0008917,1977-10-14,U,unqualified,76000
R0008917,2001-02-06,U,unqualified,1010000
R0008917,2006-02-10,Q,qualified,1786000
R0008932,2022-07-12,Q,qualified,1631500
R0008933,1978-10-05,U,unqualified,76400
R0008935,1988-08-31,U,unqualified,165000
R0008935,2014-07-17,Q,qualified,920000
R0008936,1989-05-23,Q,qualified,290000
R0008936,2019-08-27,U,unqualified,1400000
R0008937,1993-10-20,Q,qualified,220000
R0008938,2007-08-15,U,unqualified,835000
R0008938,2012-03-15,Q,qualified,1840000
R0008938,2021-03-30,Q,qualified,4400000
R0008939,2011-12-19,Q,qualified,326500
R0008942,1977-05-23,U,unqualified,75000
R0008942,2023-07-13,Q,qualified,2500000
R0008946,1984-01-31,U,unqualified,15000
R0008946,1984-03-01,Q,qualified,100000
R0008946,2004-06-01,Q,qualified,515000
R0008950,1980-08-29,Q,qualified,83000
R0008950,1992-08-31,Q,qualified,142000
R0008950,2007-06-15,Q,qualified,496900
R0008950,2016-12-27,U,unqualified,672000
R0008951,1955-04-01,U,unqualified,27500
R0008953,1982-10-15,Q,qualified,137000
R0008953,1982-10-15,Q,qualified,137000
R0008953,2011-06-29,Q,qualified,521300
R0008955,1980-11-19,Q,qualified,129500
R0008955,1984-02-16,Q,qualified,135000
R0008955,1984-07-20,U,unqualified,139000
R0008956,1991-03-07,U,unqualified,170000
R0008956,2004-04-13,U,unqualified,650000
R0008956,2014-09-05,Q,qualified,880000
R0008956,2008-01-06,P,pending qualification,830000
R0008961,1975-09-29,U,unqualified,38500
R0008961,2009-09-14,U,unqualified,764900
R0008962,1978-03-29,Q,qualified,120000
R0008962,1984-10-31,Q,qualified,181000
R0008962,1987-07-15,Q,qualified,190000
R0008962,2007-03-30,Q,qualified,813600
R0008962,2019-05-15,Q,qualified,1650000
R0008962,2024-04-05,Q,qualified,2255000
R0008964,1976-03-23,Q,qualified,64000
R0008964,2004-03-05,Q,qualified,580000
R0008964,2010-10-28,Q,qualified,725000
R0008964,2010-11-16,U,unqualified,725000
R0008965,1982-07-21,Q,qualified,112800
R0008968,1988-10-18,U,unqualified,78000
R0008968,1990-12-26,U,unqualified,105000
R0008968,1993-05-03,Q,qualified,158500
R0008968,1999-06-29,Q,qualified,271000
R0008968,2002-06-05,Q,qualified,430000
R0008969,2004-05-07,Q,qualified,345000
R0008969,2005-02-14,U,unqualified,345000
R0008969,2020-10-18,Q,qualified,728000
R0008971,1961-09-19,U,unqualified,16500
R0008971,2002-06-12,U,unqualified,915000
R0008971,2005-11-21,U,unqualified,1011000
R0008971,2012-06-29,Q,qualified,995000
R0008975,1990-03-15,Q,qualified,146000
R0008975,2004-04-27,U,unqualified,575000
R0008975,2004-07-30,U,unqualified,595000
R0008979,1994-11-14,U,unqualified,309900
R0008979,1999-01-05,U,unqualified,395000
R0008979,2001-06-07,U,unqualified,454500
R0008979,2013-02-27,U,unqualified,654500
R0008979,2020-06-02,U,unqualified,937100
R0008980,1990-09-17,Q,qualified,143500
R0008980,1996-06-24,Q,qualified,292500
R0008980,2003-07-14,Q,qualified,562500
R0008984,1975-08-18,Q,qualified,53200
R0008984,1976-05-03,Q,qualified,60000
R0008990,1971-05-28,U,unqualified,23500
R0008994,1978-10-12,U,unqualified,109000
R0008994,1978-10-12,U,unqualified,100000
R0008994,1986-01-16,Q,qualified,230000
R0008996,1975-12-19,Q,qualified,57000
R0008998,2005-11-17,U,unqualified,1800000
R0008999,1997-08-06,U,unqualified,250000
R0009002,1975-08-22,Q,qualified,47000
R0009002,1990-12-19,Q,qualified,165000
R0009002,2003-02-18,U,unqualified,470000
R0009002,2013-03-27,Q,qualified,730000
R0009006,1985-12-13,Q,qualified,158000
R0009006,1995-05-22,Q,qualified,303200
R0009006,2003-05-30,Q,qualified,550000
R0009007,2002-04-12,Q,qualified,725000
R0009008,1965-02-03,U,unqualified,264000
R0009008,2013-07-12,Q,qualified,1500000
R0009009,1996-09-09,Q,qualified,250000
R0009009,1997-11-17,Q,qualified,385000
R0009009,2001-09-21,U,unqualified,580000
R0009009,2003-12-15,U,unqualified,715000
R0009013,1997-10-01,U,unqualified,275000
R0009013,2022-04-22,Q,qualified,1675000
R0009014,1997-09-23,Q,qualified,170000
R0009015,1991-11-18,Q,qualified,260000
R0009015,1998-05-21,Q,qualified,375000
R0009015,2003-05-30,U,unqualified,546000
R0009015,2005-07-22,Q,qualified,875000
R0009021,1988-09-06,U,unqualified,106000
R0009021,1994-03-29,Q,qualified,228000
R0009021,2006-08-01,U,unqualified,250800
R0009023,1987-07-16,Q,qualified,107000
R0009024,1990-02-01,Q,qualified,118000
R0009024,2022-06-02,Q,qualified,1550000
R0009025,2004-08-06,U,unqualified,941000
R0009026,2004-10-06,U,unqualified,459000
R0009026,2015-01-05,U,unqualified,1390000
R0009026,2022-10-14,Q,qualified,3575000
R0009030,1994-06-24,U,unqualified,125000
R0009032,1975-11-17,Q,qualified,120000
R0009035,1988-01-13,Q,qualified,93000
R0009035,1990-08-02,Q,qualified,139900
R0009036,1995-10-23,Q,qualified,250000
R0009037,1977-02-02,Q,qualified,98000
R0009037,1989-12-06,U,unqualified,287300
R0009038,2021-03-15,U,unqualified,862000
R0009038,2021-03-15,U,unqualified,862000
R0009039,1987-12-15,Q,qualified,218200
R0009039,2001-11-19,U,unqualified,950000
R0009039,2010-03-29,U,unqualified,540000
R0009039,2013-07-15,U,unqualified,965000
R0009039,2015-10-02,Q,qualified,1350000
R0009041,1975-11-03,U,unqualified,53500
R0009041,1977-08-05,U,unqualified,80000
R0009041,1985-05-07,U,unqualified,143000
R0009041,2012-04-13,U,unqualified,720000
R0009042,1992-07-13,U,unqualified,465000
R0009042,1995-05-08,U,unqualified,830000
R0009042,1996-03-01,U,unqualified,850000
R0009042,1998-07-01,Q,qualified,1195000
R0009042,2021-08-20,U,unqualified,4650000
R0009049,1980-01-10,Q,qualified,166500
R0009049,1988-05-03,U,unqualified,205000
R0009050,1988-11-07,U,unqualified,7200
R0009050,2021-11-11,Q,qualified,1200000
R0009052,1983-06-30,Q,qualified,86000
R0009052,1992-05-03,Q,qualified,150000
R0009052,2010-06-10,Q,qualified,575000
R0009059,1972-09-12,U,unqualified,10800
R0009060,2018-10-03,Q,qualified,1050000
R0009061,1982-08-03,U,unqualified,285000
R0009062,1985-10-18,Q,qualified,143100
R0009062,1989-10-13,Q,qualified,176000
R0009062,1999-10-01,Q,qualified,425000
R0009062,2003-12-17,Q,qualified,570000
R0009062,2012-03-01,Q,qualified,825000
R0009063,2004-07-21,U,unqualified,420000
R0009063,2007-05-10,Q,qualified,1105000
R0009063,2011-11-11,Q,qualified,850000
R0009067,1977-05-25,U,unqualified,69000
R0009069,1984-08-13,U,unqualified,139900
R0009069,1994-03-02,U,unqualified,282000
R0009069,2000-12-05,U,unqualified,525000
R0009069,2007-12-03,U,unqualified,587500
R0009069,2012-01-03,Q,qualified,640000
R0009069,2019-05-06,Q,qualified,1150000
R0009070,1993-03-02,U,unqualified,150000
R0009070,1994-08-12,Q,qualified,387900
R0009070,1997-03-20,Q,qualified,501500
R0009070,2001-06-18,U,unqualified,885000
R0009070,2007-12-17,Q,qualified,1320000
R0009070,2010-05-07,U,unqualified,1300000
R0009070,2017-05-18,Q,qualified,2112500
R0009074,1991-07-01,U,unqualified,150000
R0009081,1978-11-13,U,unqualified,72500
R0009081,1998-11-10,U,unqualified,342500
R0009081,2004-04-26,U,unqualified,530000
R0009081,2005-06-08,U,unqualified,320000
R0009081,2013-07-18,U,unqualified,695000
R0009082,2005-01-13,U,unqualified,540000
R0009089,1980-01-04,Q,qualified,122500
R0009089,2012-01-13,Q,qualified,695000
R0009089,2022-08-05,Q,qualified,2127000
R0009091,1984-06-19,Q,qualified,173000
R0009091,1995-05-26,U,unqualified,65000
R0009091,1995-12-29,Q,qualified,370000
R0009091,2016-03-21,U,unqualified,840000
R0009091,2022-06-15,Q,qualified,1310000
R0009094,1989-06-14,Q,qualified,128300
R0009094,2000-05-05,U,unqualified,405000
R0009095,1993-10-14,Q,qualified,142500
R0009096,1988-06-30,Q,qualified,178000
R0009096,1997-03-10,Q,qualified,270000
R0009096,1998-11-23,Q,qualified,312500
R0009096,2010-05-28,Q,qualified,650000
R0009096,2014-02-24,Q,qualified,685000
R0009097,1977-10-03,Q,qualified,68000
R0009097,2003-04-29,Q,qualified,412000
R0009097,2003-12-30,Q,qualified,412000
R0009100,1961-09-18,U,unqualified,5500
R0009101,1983-06-20,Q,qualified,92000
R0009101,1986-07-03,Q,qualified,75000
R0009101,1988-09-07,Q,qualified,87700
R0009101,1994-07-19,Q,qualified,150000
R0009101,2014-07-25,Q,qualified,475000
R0009106,1984-08-13,Q,qualified,70000
R0009106,1987-08-04,Q,qualified,75000
R0009107,1981-07-28,Q,qualified,79000
R0009107,1999-06-01,Q,qualified,250800
R0009114,1973-06-05,U,unqualified,27500
R0009114,1978-03-13,U,unqualified,78000
R0009114,1986-11-06,U,unqualified,163500
R0009114,1988-10-27,U,unqualified,180000
R0009118,1981-04-20,U,unqualified,100000
R0009118,1988-04-25,U,unqualified,107000
R0009125,1973-07-17,U,unqualified,19000
R0009125,1995-09-25,Q,qualified,229000
R0009125,1998-01-20,Q,qualified,248000
R0009125,2000-03-24,U,unqualified,400000
R0009125,2005-07-06,Q,qualified,625000
R0009125,2015-07-09,Q,qualified,839000
R0009125,2022-03-09,Q,qualified,1600000
R0009128,2010-12-29,U,unqualified,377500
R0009128,2014-09-29,Q,qualified,550000
R0009131,1972-08-24,Q,qualified,48000
R0009142,1974-04-29,U,unqualified,25000
R0009142,1989-12-04,U,unqualified,125000
R0009142,2014-12-29,Q,qualified,1112000
R0009142,2015-10-29,Q,qualified,1375000
R0009145,1967-06-06,U,unqualified,302500
R0009145,1989-05-03,U,unqualified,237500
R0009145,1990-12-05,U,unqualified,315000
R0009154,1986-12-05,U,unqualified,65000
R0009154,1988-09-19,U,unqualified,73000
R0009154,2003-04-02,Q,qualified,390000
R0009154,2008-05-23,Q,qualified,475000
R0009154,2012-07-27,Q,qualified,465000
R0009154,2015-07-31,Q,qualified,520000
R0009155,1990-06-22,Q,qualified,198000
R0009155,1990-06-22,U,unqualified,365000
R0009156,1990-06-22,U,unqualified,167000
R0009156,1990-06-22,U,unqualified,365000
R0009160,1976-12-09,U,unqualified,47900
R0009163,1993-03-17,Q,qualified,155000
R0009163,1999-09-20,Q,qualified,325000
R0009163,2000-11-13,Q,qualified,375000
R0009163,2007-05-24,U,unqualified,690000
R0009164,1986-03-03,U,unqualified,15000
R0009164,1988-06-23,Q,qualified,175000
R0009164,2002-04-22,Q,qualified,1000000
R0009164,2023-07-06,Q,qualified,2600000
R0009165,1982-09-01,U,unqualified,200000
R0009165,1986-03-05,U,unqualified,242500
R0009165,2004-08-27,Q,qualified,1200000
R0009169,1975-08-12,U,unqualified,32500
R0009169,1981-06-04,U,unqualified,75000
R0009169,2011-05-20,U,unqualified,920000
R0009169,2014-06-20,U,unqualified,1120000
R0009169,2016-06-15,Q,qualified,3250000
R0009169,2017-04-25,Q,qualified,3495000
R0009169,2019-12-19,Q,qualified,3700000
R0009175,1993-03-01,U,unqualified,189900
R0009175,1994-06-03,Q,qualified,425000
R0009175,2001-08-23,Q,qualified,714000
R0009175,2016-06-17,Q,qualified,2294000
R0009175,2021-11-17,Q,qualified,2900000
R0009177,1992-06-19,U,unqualified,445000
R0009179,1991-04-29,Q,qualified,150000
R0009179,2014-04-01,U,unqualified,860000
R0009179,2019-09-24,Q,qualified,1950000
R0009190,1991-11-13,U,unqualified,13000
R0009190,1991-12-12,Q,qualified,115000
R0009190,1994-08-03,Q,qualified,149900
R0009190,1999-05-27,Q,qualified,212000
R0009190,2006-05-03,Q,qualified,432500
R0009190,2019-11-25,Q,qualified,717000
R0009197,1977-09-08,Q,qualified,73100
R0009197,1980-12-03,Q,qualified,133000
R0009197,1991-04-02,Q,qualified,200000
R0009199,1986-10-24,Q,qualified,137500
R0009199,1998-07-07,U,unqualified,310000
R0009203,1982-12-07,Q,qualified,143500
R0009203,2010-06-24,U,unqualified,695000
R0009203,2016-09-30,Q,qualified,1340000
R0009203,2021-06-03,Q,qualified,1900000
R0009205,1989-10-12,Q,qualified,225000
R0009205,1993-09-03,Q,qualified,350000
R0009207,2012-08-31,U,unqualified,815000
R0009207,2017-07-21,Q,qualified,1650000
R0009208,1997-08-01,Q,qualified,169000
R0009208,1999-04-09,Q,qualified,245000
R0009208,2000-06-01,Q,qualified,350000
R0009209,1982-01-11,Q,qualified,120000
R0009209,1985-08-20,Q,qualified,118000
R0009209,1989-07-31,Q,qualified,127500
R0009209,1996-06-05,Q,qualified,295000
R0009209,2013-04-03,U,unqualified,517500
R0009209,2013-08-30,Q,qualified,782000
R0009214,1998-10-28,U,unqualified,317000
R0009214,1998-10-28,U,unqualified,317000
R0009214,2010-07-29,U,unqualified,1111000
R0009214,2014-05-15,U,unqualified,1174000
R0033017,2016-06-07,U,unqualified,3069000
R0033046,1993-12-10,Q,qualified,80000
R0033046,1995-06-27,Q,qualified,400000
R0033046,1997-05-15,Q,qualified,460000
R0033046,2003-12-19,Q,qualified,739500
R0033046,2021-03-31,Q,qualified,1750000
R0033059,1992-06-01,Q,qualified,455000
R0033059,2004-06-01,U,unqualified,875000
R0033059,2017-06-15,Q,qualified,2800000
R0033069,1973-05-04,Q,qualified,65000
R0033111,1986-07-07,Q,qualified,114500
R0033111,1987-05-04,Q,qualified,131500
R0033111,1999-11-16,U,unqualified,500000
R0033111,2015-12-04,Q,qualified,1320000
R0033156,1990-09-27,U,unqualified,10000
R0033213,1992-12-30,U,unqualified,187500
R0033213,1992-12-30,U,unqualified,442500
R0033213,1998-08-13,U,unqualified,550000
R0033218,1993-05-17,U,unqualified,95000
R0033218,1994-06-30,Q,qualified,192500
R0033218,1997-07-08,Q,qualified,198000
R0033218,1999-09-24,Q,qualified,294900
R0033218,2006-05-12,Q,qualified,441000
R0033326,1973-10-03,U,unqualified,66000
R0033326,1999-04-29,U,unqualified,669800
R0033345,1976-03-15,Q,qualified,31000
R0033345,1977-12-12,Q,qualified,48000
R0033345,1991-03-29,Q,qualified,233500
R0033345,2020-12-14,Q,qualified,3600000
R0033350,2014-11-07,U,unqualified,1500000
R0033380,1957-01-10,Q,qualified,30000
R0033380,1990-01-18,Q,qualified,400000
R0033395,1982-03-15,Q,qualified,120000
R0033395,1982-08-19,Q,qualified,100000
R0033395,1991-04-29,U,unqualified,73300
R0033395,2017-06-23,U,unqualified,2360000
R0033395,2023-11-17,Q,qualified,8257000
R0033403,1996-11-04,U,unqualified,825000
R0033428,2021-01-08,Q,qualified,1020000
R0033445,1991-11-18,U,unqualified,450000
R0033445,1996-07-18,U,unqualified,1160000
R0033445,2005-07-06,U,unqualified,5600000
R0033482,2002-06-10,Q,qualified,800000
R0033482,2011-05-13,Q,qualified,640000
R0033496,1997-02-04,Q,qualified,455000
R0033496,2014-03-31,U,unqualified,1050000
R0033496,2022-02-04,Q,qualified,2500000
R0033496,2022-04-04,U,unqualified,2500000
R0033508,1975-02-26,U,unqualified,27500
R0033508,1975-12-12,U,unqualified,13800
R0033508,1988-08-26,Q,qualified,99000
R0033525,1999-07-27,Q,qualified,922400
R0033525,2010-06-15,Q,qualified,1675900
R0033525,2013-03-15,Q,qualified,1700000
R0033525,2013-08-19,Q,qualified,1700000
R0033535,2016-12-01,U,unqualified,1975000
R0033579,2020-02-07,U,unqualified,3450000
R0033579,2023-06-01,Q,qualified,9500000
R0033598,1973-06-14,Q,qualified,68800
R0033608,1988-08-31,U,unqualified,45000
R0033608,1989-04-06,U,unqualified,98500
R0033608,1990-06-07,Q,qualified,131000
R0035007,2016-06-30,U,unqualified,1150000
R0035008,1995-03-20,Q,qualified,385000
R0035009,1996-11-04,Q,qualified,640000
R0035009,2004-12-30,U,unqualified,841000
R0035010,1973-06-22,Q,qualified,69500
R0035010,1979-06-05,Q,qualified,169000
R0035010,2013-09-05,U,unqualified,975000
R0035010,2016-06-14,Q,qualified,2400000
R0035011,1971-10-20,Q,qualified,60000
R0035011,2004-06-07,U,unqualified,872500
R0035011,2013-01-04,U,unqualified,1735000
R0035011,2023-06-01,Q,qualified,4250000
R0035012,1975-12-31,Q,qualified,20800
R0035012,1976-10-25,U,unqualified,120000
R0035012,1980-05-30,U,unqualified,220000
R0035012,2012-12-27,U,unqualified,1525000
R0035013,1969-03-05,Q,qualified,9000
R0035013,1988-06-20,Q,qualified,105000
R0035013,1988-12-27,Q,qualified,423000
R0035013,1994-11-30,Q,qualified,640000
R0035014,1971-05-27,Q,qualified,12500
R0035016,1973-07-05,Q,qualified,76000
R0035016,2007-01-10,U,unqualified,975000
R0035017,1977-02-17,U,unqualified,95000
R0035017,1978-11-03,U,unqualified,150000
R0035017,1982-12-13,U,unqualified,212000
R0035017,1992-03-26,U,unqualified,420000
R0035017,2006-03-28,U,unqualified,1575000
R0035017,2016-11-30,Q,qualified,2739500
R0035018,1971-11-19,Q,qualified,57000
R0035019,1971-01-18,Q,qualified,10700
R0035019,1989-03-13,Q,qualified,150000
R0035020,1977-12-05,U,unqualified,122500
R0035020,1983-06-09,U,unqualified,222800
R0035020,2018-08-24,U,unqualified,2550000
R0035021,1976-05-04,Q,qualified,21000
R0035021,1986-07-07,Q,qualified,261000
R0035021,2020-02-21,Q,qualified,1700000
R0035022,1976-05-11,U,unqualified,70000
R0035022,1980-01-04,U,unqualified,190000
R0035022,1987-03-10,U,unqualified,255000
R0035023,1977-09-09,Q,qualified,40000
R0035023,1978-05-05,Q,qualified,59500
R0035023,1983-04-22,Q,qualified,110000
R0035023,2006-03-01,Q,qualified,1200000
R0035024,1975-10-27,U,unqualified,140000
R0035024,1984-09-18,U,unqualified,506000
R0035024,2015-07-02,Q,qualified,2800000
R0035024,2018-08-15,U,unqualified,4675000
R0035025,1984-11-14,U,unqualified,369000
R0035025,1994-03-28,Q,qualified,667500
R0035025,2008-07-24,Q,qualified,1737682
R0035025,2023-06-15,U,unqualified,3575000
R0035026,1978-11-13,Q,qualified,205000
R0035026,1992-06-29,U,unqualified,365000
R0035026,2006-11-30,U,unqualified,2100000
R0035026,2013-05-15,U,unqualified,1710000
R0035026,2016-06-20,Q,qualified,3100000
R0035028,1966-11-29,U,unqualified,126500
R0035028,1987-12-07,Q,qualified,415000
R0035029,1974-04-16,Q,qualified,22200
R0035029,1986-01-07,Q,qualified,90000
R0035029,2014-01-07,U,unqualified,1700000
R0035030,2000-11-29,Q,qualified,1950000
R0035030,2022-09-26,Q,qualified,4100000
R0035031,2013-08-28,U,unqualified,1000000
R0035032,1971-04-05,Q,qualified,9200
R0035032,2019-12-31,U,unqualified,1495000
R0035033,1967-11-21,U,unqualified,46000
R0035033,1997-06-11,Q,qualified,540000
R0035033,2021-07-16,U,unqualified,2400000
R0035034,1967-11-24,U,unqualified,43300
R0035035,2019-08-29,U,unqualified,1800000
R0035036,1986-06-19,Q,qualified,277000
R0035036,1991-01-09,Q,qualified,359000
R0035036,2006-05-01,U,unqualified,1460000
R0035037,1972-06-16,Q,qualified,11000
R0035037,1984-11-20,Q,qualified,205000
R0035037,1990-07-31,Q,qualified,265000
R0035037,2019-04-01,U,unqualified,1350000
R0035037,2019-04-01,U,unqualified,1350000
R0035038,1973-06-01,U,unqualified,81000
R0035038,1999-03-04,Q,qualified,860000
R0035038,2005-11-16,U,unqualified,1550000
R0035039,1977-11-18,Q,qualified,39000
R0035039,1977-11-18,Q,qualified,39000
R0035040,1982-09-09,U,unqualified,350000
R0035040,1986-07-21,Q,qualified,345000
R0035040,2004-09-30,U,unqualified,1250000
R0035040,2005-10-11,U,unqualified,1250000
R0035040,2007-09-17,U,unqualified,1890000
R0035041,1971-10-06,Q,qualified,13600
R0035041,1994-07-25,U,unqualified,495000
R0035041,1995-06-05,U,unqualified,540000
R0035041,2006-02-13,U,unqualified,1650000
R0035041,2013-09-13,U,unqualified,2350000
R0035042,1996-01-19,P,pending qualification,540000
R0035042,1998-07-17,Q,qualified,559000
R0035042,1999-09-01,Q,qualified,615000
R0035042,2003-10-28,U,unqualified,658000
R0035043,1984-09-18,Q,qualified,271000
R0035043,1992-05-15,U,unqualified,82000
R0035043,1992-12-09,Q,qualified,362400
R0035044,1976-09-03,Q,qualified,106400
R0035044,1994-02-15,Q,qualified,415000
R0035044,1995-08-10,U,unqualified,495700
R0035044,2024-04-19,Q,qualified,2600000
R0035045,1973-08-16,Q,qualified,18000
R0035045,1989-10-03,Q,qualified,217500
R0035045,2021-05-20,U,unqualified,1850000
R0035046,1976-04-22,U,unqualified,86000
R0035046,1984-10-29,U,unqualified,210000
R0035046,1987-05-15,U,unqualified,220000
R0035047,1981-11-13,U,unqualified,85000
R0035047,1990-02-21,Q,qualified,360000
R0035047,1992-05-19,Q,qualified,456000
R0035047,2004-06-09,Q,qualified,1289000
R0035047,2015-05-15,U,unqualified,2100000
R0035047,2019-08-29,Q,qualified,7200000
R0035047,2023-08-28,Q,qualified,11000000
R0035048,1979-09-28,U,unqualified,177000
R0035048,1995-07-03,U,unqualified,625000
R0035048,1998-04-20,Q,qualified,719000
R0035050,1979-05-22,U,unqualified,83500
R0035050,1979-06-12,U,unqualified,83500
R0035050,1990-05-31,U,unqualified,86500
R0035050,2004-06-21,U,unqualified,392000
